episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,safety_compliance_rate_after,z3_unsafe_prevented,epsilon,minikube_avg_cpu,minikube_avg_mem,minikube-m02_avg_cpu,minikube-m02_avg_mem,minikube-m03_avg_cpu,minikube-m03_avg_mem,minikube-m04_avg_cpu,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt
343,5.385607154015533,5.0,24.416666666666664,12.386199000072615,9365.213431670176,2692,4.0,4,100,100,0,0.11445861863069579,43.0,57.99999999999999,15.0,48.0,1.0,1.0,1.0,1.0,12.613889994099736,100.0,100.0,100.0
344,-28.608969557419268,70.0,15.0,17.146428199482248,3851.6989660129184,2706,4.0,4,6.25,100.0,15,0.11331945295302485,52.77777777777778,76.66666666666667,25.33333333333333,74.6111111111111,31.055555555555554,59.55555555555555,21.722222222222225,36.5,23.217824291038728,17.685515427313344,11.121531211496663,29.256611929200258
345,-2.781759178909022,65.0,32.72222222222222,14.623502435842639,2800.8362921674334,2719,4.0,4,23.52941176470588,100.0,13,0.11219162498374766,43.0,68.63157894736842,34.57894736842105,68.05263157894737,31.94736842105263,63.315789473684205,32.73684210526315,60.10526315789474,18.68146462007784,12.268345772799176,59.96534015329626,79.88213569198986
346,-16.841416587606666,65.0,35.565789473684205,8.565390929754841,5665.302891840263,2732,4.0,4,21.428571428571427,100.0,11,0.1110750218827092,50.0625,72.0,29.25,65.99999999999999,31.1875,72.74999999999999,23.062499999999996,49.1875,38.20399684168828,11.501101382936422,26.79816600799453,19.346711384311604
347,5.416370246903869,15.0,33.390625,11.347692167781537,7040.008447437685,2735,4.0,4,50.0,100.0,1,0.11079761187674808,38.25,55.00000000000001,28.250000000000004,43.25,1.0,1.0,12.0,21.0,14.173816331701042,41.200993328432865,100.0,100.0
348,-20.691367852231302,70.0,19.875,15.382378570978616,5290.240011505375,2749,4.0,4,6.25,100.0,15,0.10969488288938244,35.333333333333336,77.11111111111111,39.166666666666664,63.94444444444445,26.05555555555555,61.33333333333333,23.055555555555557,39.277777777777764,16.752863857462735,29.89782085704584,26.58689021565286,14.065494359653842
349,-16.818946086177863,50.0,30.902777777777768,8.622656603270446,3010.625700669253,2759,4.0,4,21.428571428571427,100.0,11,0.10865745769791803,34.3125,73.25,41.5,66.74999999999999,30.187499999999996,60.9375,44.75,67.0,28.635080292879138,82.43290919752326,39.174141302355565,9.599976903700735
350,-35.76734040719751,85.0,37.68749999999999,8.07604145896419,4713.805478374525,2776,4.0,4,18.75,100.0,13,0.10757602889934215,38.111111111111114,70.44444444444446,25.16666666666667,62.944444444444436,26.666666666666668,53.555555555555564,5.500000000000001,12.277777777777779,28.042562003589836,12.23966017663342,58.80298317694242,37.37263046958319
351,6.680142777712985,25.0,23.86111111111111,12.783740969499831,5008.540152665874,2781,4.0,4,22.22222222222222,100.0,7,0.10687887860301995,42.45454545454545,75.18181818181819,33.81818181818182,71.0,42.0,71.99999999999999,30.272727272727273,62.09090909090907,10.318161197938025,72.81664359848946,100.0,30.501939003006555
352,3.203201197485997,50.0,37.136363636363626,6.1522450943874585,2862.866881359051,2791,4.0,4,54.54545454545454,100.0,5,0.10613315309097805,40.615384615384606,53.0,25.07692307692308,59.30769230769231,27.923076923076916,56.69230769230767,27.230769230769226,54.3076923076923,955.6920560996514,11.010718502802774,23.111911596206482,107.9893216007622
353,4.577325628535516,5.0,30.211538461538463,8.90737677949957,10756.915958692283,2792,4.0,4,100,100,0,0.10602704647117536,31.0,38.0,12.0,21.0,13.0,35.0,1.0,1.0,46.88660700048786,100.0,100.0,100.0
354,5.43216589478748,5.0,14.250000000000002,10.755812382149477,2777.365018002456,2793,4.0,4,100,100,0,0.10592104593146581,43.0,57.99999999999999,12.0,21.0,13.0,35.0,1.0,1.0,9.091544998227619,100.0,100.0,100.0
355,-1.5090140888005488,30.0,17.25,15.594470173750691,2570.3975060023367,2799,4.0,4,50.0,100.0,2,0.10544535340285036,49.66666666666668,67.33333333333333,19.333333333333336,49.666666666666664,18.000000000000004,53.333333333333336,4.0,4.333333333333334,40.716277326767646,12.008585501462221,26.49150100623956,70.13012833194807
356,-21.630307926009763,55.00000000000001,22.750000000000004,17.236286599365116,4210.258588835131,2810,4.0,4,5.88235294117647,100.0,16,0.10444811758781881,58.73684210526315,78.26315789473684,23.421052631578952,68.8421052631579,29.00000000000001,63.631578947368425,22.526315789473685,54.99999999999999,10.785859362592667,169.39242718296802,26.5849977244877,67.84835036298979
357,-6.577085609528805,85.0,33.42105263157895,15.960324090951334,3093.2442721057573,2827,4.0,4,29.411764705882355,100.0,12,0.10340858284524707,43.73684210526315,66.05263157894737,22.15789473684211,43.78947368421053,15.842105263157896,38.15789473684211,13.94736842105263,35.36842105263158,12.171574762118432,20.8914840602494,47.958271296503135,78.80599358742235
358,5.04909187460126,30.0,23.921052631578945,13.787283441324863,6430.0038487379325,2833,4.0,4,66.66666666666666,100.0,2,0.10299567165053818,45.75,60.25,34.125,65.5,27.0,82.0,27.0,82.0,43.05823616402146,19.264996830315795,100.0,100.0
359,14.634311057524286,95.0,33.46875,8.097558229426829,5677.305698001874,2852,4.0,4,47.05882352941176,100.0,9,0.10197059258269163,50.31578947368421,66.57894736842105,24.89473684210527,47.421052631578945,22.736842105263154,38.8421052631579,5.736842105263158,15.578947368421048,15.430908369078105,19.328715158381353,97.78639047412742,81.20267200099893
360,6.686954685738737,15.0,25.92105263157895,17.39066279387528,9317.035108526685,2855,4.0,4,100.0,100,0,0.101715920900285,33.666666666666664,58.333333333333336,28.333333333333332,59.66666666666667,23.0,59.0,1.0,1.0,41.10109699637784,49.16867798601743,100.0,100.0
361,1.4485037313663733,10.0,21.5,13.145980088950257,5424.43597499611,2857,4.0,4,100.0,100,0,0.10156342329316077,33.0,55.00000000000001,35.0,69.0,15.0,48.0,7.000000000000001,18.0,100.0,799.6861110004829,100.0,54.696104500908405
362,0.013258807469388234,5.0,22.499999999999996,11.989131949152505,5108.732916996814,2858,4.0,4,100,100,0,0.10146188526072344,43.0,68.0,12.0,21.0,15.0,48.0,13.0,35.0,337.2760619968176,100.0,100.0,100.0
363,9.596955844084516,10.0,20.75,12.891373084353738,6746.924145001685,2860,4.0,4,100,100,0,0.1012591136323053,48.0,75.0,12.0,21.0,15.0,48.0,13.0,35.0,16.165469503903296,100.0,100.0,100.0
364,11.03775435613372,35.0,22.000000000000004,15.050735931924727,7522.7591625007335,2867,4.0,4,60.0,100.0,2,0.100804357890559,42.28571428571429,60.0,21.285714285714285,47.42857142857142,1.0,1.0,23.57142857142857,72.28571428571429,37.7351905714022,23.712162285145105,100.0,12.049873999785632
365,-11.609174032325441,35.0,22.035714285714285,15.138505833195412,6833.6085178577505,2874,4.0,4,18.75,100.0,13,0.09980108818450838,49.55555555555555,72.77777777777779,29.722222222222218,71.33333333333334,17.333333333333336,53.388888888888886,14.888888888888888,47.27777777777777,16.10640343070762,48.39258571321677,33.74088656731016,36.024474998703226
366,-14.325228738041353,75.0,27.875,14.294814828484878,2413.5272127217227,2889,4.0,4,17.647058823529413,100.0,14,0.09880780366286979,42.47368421052632,72.89473684210526,27.210526315789473,64.26315789473684,27.421052631578945,67.6842105263158,20.52631578947369,49.94736842105264,15.726371667309044,18.597674204502255,46.93842159914008,40.4325042666945
367,13.069483497042457,25.0,29.407894736842106,9.197664430055926,4280.540014735858,2894,4.0,4,33.33333333333333,100.0,8,0.09802029856235646,33.142857142857146,44.214285714285715,27.07142857142858,37.857142857142854,28.571428571428577,57.57142857142856,22.285714285714285,55.92857142857144,28.089327599736862,100.0,100.0,23.01335999800358
368,-31.636104726136892,60.0,27.76785714285714,5.569853124727735,3529.0988430008706,2906,4.0,4,84,100.0,16,0.0970447376026565,59.38888888888888,77.83333333333331,32.944444444444436,63.444444444444436,22.72222222222222,55.88888888888888,24.333333333333336,74.44444444444443,17.479473081766628,11.502730166588057,26.479716911368694,40.333391999593005
369,1.684403502155397,70.0,34.84722222222222,15.09663672862637,2763.7805067772406,2920,4.0,4,37.5,100.0,10,0.0960788860521305,47.444444444444436,66.44444444444446,25.88888888888889,61.55555555555555,23.555555555555557,48.33333333333333,17.11111111111111,51.944444444444436,23.616473212937958,48.09781914705776,62.2485961428278,28.105563993449323
370,10.187881704274925,10.0,28.499999999999996,12.945377050513365,7398.732503164663,2922,4.0,4,100,100,0,0.095934839770207,46.0,61.5,27.0,82.0,25.0,62.0,1.0,1.0,11.171503996592946,100.0,100.0,100.0
371,6.084691205325839,65.0,24.75,16.03530492875127,3663.548032505787,2935,4.0,4,37.5,100.0,10,0.09498003463568333,50.77777777777778,64.55555555555557,24.777777777777775,68.2222222222222,27.777777777777775,64.94444444444443,26.333333333333336,80.1111111111111,25.128697307305767,40.997521309719346,59.532990079382074,13.305208528226313
372,-0.394316652282515,25.0,32.416666666666664,11.203382894490717,3050.4683291122396,2940,4.0,4,50.0,100.0,2,0.09464810274431039,55.166666666666664,75.33333333333333,28.666666666666668,54.99999999999999,14.333333333333334,28.999999999999996,19.000000000000004,59.333333333333336,27.649229394155554,19.09570819407236,48.40430620010011,100.0
373,-25.665027372492297,80.0,29.291666666666664,16.347092608691447,5350.249833497704,2956,4.0,4,23.52941176470588,100.0,13,0.09370610404300793,41.473684210526315,64.52631578947368,21.052631578947366,39.157894736842096,20.31578947368421,57.157894736842096,14.526315789473685,43.84210526315789,44.4265576212274,33.6266590624291,31.630741242224758,23.199949631089112
374,-24.496099382031282,60.0,24.342105263157897,11.028502864338511,5794.194880316162,2968,4.0,4,11.76470588235294,100.0,15,0.09277348071773021,39.36842105263158,65.73684210526316,34.10526315789473,77.42105263157893,23.21052631578947,59.94736842105263,23.63157894736842,57.842105263157904,34.16589849657612,11.410040999180637,17.560311669027822,26.770004241310136
375,-22.90803665253846,75.0,30.078947368421048,7.642893236110332,3587.7253361066228,2983,4.0,4,18.75,100.0,13,0.09185013945871416,41.111111111111114,69.66666666666667,23.444444444444443,38.77777777777778,22.88888888888889,64.77777777777777,18.5,48.50000000000001,15.444617729711657,29.22603693519098,12.108504668382617,57.24951533600688
376,5.5937831650610965,5.0,26.486111111111104,10.988588636826588,4055.845576667505,2984,4.0,4,100,100,0,0.09175831228179032,43.0,57.99999999999999,32.0,59.0,25.0,62.0,15.0,48.0,9.90575501054991,100.0,100.0,100.0
377,7.871329007384214,15.0,28.749999999999996,10.207227831296802,3380.840101992362,2987,4.0,4,50.0,100.0,1,0.09148338120930626,41.0,55.00000000000001,23.0,48.0,20.333333333333332,46.0,15.0,48.0,10.380397667177022,100.0,40.07571666734293,100.0
378,-9.505624821257236,60.0,24.833333333333332,10.129893628638705,5541.69024300063,2999,4.0,4,18.75,100.0,13,0.09057287984909697,55.83333333333332,70.77777777777777,29.777777777777775,67.44444444444446,33.611111111111114,77.94444444444444,13.666666666666668,38.88888888888889,11.002217165999658,17.157683674789343,39.12854450609302,63.30469800038069
379,17.414106247355328,60.0,33.22222222222223,15.440498411441409,3473.88370589033,3011,4.0,4,43.75,100.0,9,0.08967144038314633,51.33333333333333,66.94444444444446,31.833333333333336,66.72222222222223,31.38888888888889,62.55555555555555,20.44444444444445,60.555555555555564,40.34813783485637,11.673966583960768,16.429312170172732,85.76743633360213
380,-23.93639421137816,45.0,33.75,11.942853387638667,3728.0909186115928,3020,4.0,4,6.25,100.0,15,0.08877897262166315,52.33333333333333,70.0,26.333333333333343,65.11111111111111,38.72222222222222,72.88888888888887,27.388888888888886,49.499999999999986,29.26798044581018,90.17795055567856,10.366700777214849,39.55845522480862
381,10.389093699377158,10.0,36.19444444444444,12.226556903608623,2424.8587452239008,3022,4.0,4,100,100,0,0.08860154780049484,37.5,53.0,1.0,1.0,35.0,69.0,35.0,62.0,14.426650508539751,100.0,100.0,100.0
382,7.451935634229426,15.0,27.125,15.181771677047367,5934.87646849826,3025,4.0,4,100.0,100,0,0.08829190715388109,33.0,44.66666666666666,10.333333333333334,32.33333333333333,13.0,34.99999999999999,23.0,42.0,42.791421004221775,10.80033800099045,100.0,100.0
383,-14.835728656621548,75.0,19.833333333333332,9.274676327308205,4052.0161706614695,3040,4.0,4,13.333333333333334,100.0,13,0.08741316939302858,44.76470588235294,70.70588235294117,17.47058823529412,49.470588235294116,24.529411764705884,59.588235294117645,16.705882352941178,37.588235294117645,10.208008473273367,27.70118626630089,17.18736213185669,35.773665001421854
384,-2.8008824691296628,65.0,25.86764705882353,12.119815445327026,3503.384905999958,3053,4.0,4,33.33333333333333,100.0,10,0.08654317739469546,46.294117647058826,66.52941176470588,26.70588235294118,69.29411764705881,34.88235294117648,58.94117647058823,23.235294117647058,49.0,31.338417383421284,59.129963536263226,10.765062002554679,16.83326615557934
385,7.433888353366926,15.0,32.77941176470588,10.63705205987655,6487.68995317497,3056,4.0,4,100.0,100,0,0.08641342752516859,33.666666666666664,56.99999999999999,22.0,34.99999999999999,33.0,72.00000000000001,1.0,1.0,40.29443532926962,100.0,19.698155010701157,100.0
386,-12.906822435755055,55.00000000000001,22.41666666666667,13.53214254022034,7887.307827666518,3067,4.0,4,21.428571428571427,100.0,11,0.08555338559993626,50.375,67.625,25.375000000000004,60.62499999999999,27.687500000000004,69.3125,15.875,48.18749999999999,26.94192427020012,14.184325910967097,50.519498364089735,18.839831184331242
387,10.543492315873838,10.0,29.828125000000007,13.67282226178405,4311.383871752696,3069,4.0,4,100.0,100,0,0.08525439753150194,46.0,61.5,35.0,79.0,19.0,44.99999999999999,27.0,82.0,24.46452099684393,100.0,100.0,100.0
388,4.702337911587257,20.0,31.75,10.108461402102712,12435.85957299365,3073,4.0,4,33.33333333333333,100.0,2,0.08499895382984213,47.599999999999994,57.99999999999999,27.399999999999995,61.4,25.0,55.00000000000001,27.0,82.0,34.54966874996899,56.320582004264,264.427103989874,100.0
389,6.277892523447552,15.0,31.75,9.540285923598665,4493.712365202373,3076,4.0,4,33.33333333333333,100.0,2,0.08470190336426077,43.800000000000004,52.800000000000004,23.000000000000004,59.0,20.200000000000003,47.0,24.2,72.59999999999998,11.530693004412266,100.0,100.0,40.079774672631174
390,8.553787629393849,10.0,27.799999999999997,10.010042949605195,4226.10666519904,3078,4.0,4,100,100,0,0.08457491402505417,63.5,77.0,23.0,59.0,13.0,35.0,27.0,82.0,10.44919500418473,100.0,100.0,100.0
391,-8.726801952022992,75.0,31.625000000000004,19.103539510102497,2548.4849525091704,3093,4.0,4,35.294117647058826,100.0,11,0.08373317016686409,51.31578947368421,72.73684210526315,33.21052631578947,73.73684210526315,26.78947368421053,65.8421052631579,23.736842105263158,72.36842105263158,28.83216619937836,11.822044862007411,17.490513000520878,40.34986120338241
392,5.129298922954267,5.0,33.76315789473684,11.341110683566232,4352.301580474504,3094,4.0,4,100.0,100,0,0.08344054330427397,28.500000000000004,50.0,25.0,62.0,22.0,35.0,27.0,82.0,47.54261999914888,100.0,100.0,100.0
393,-23.344242925702183,75.0,25.624999999999996,2.913072436294883,5572.869462506787,3109,4.0,4,17.647058823529413,100.0,14,0.08261008943198732,43.578947368421055,72.47368421052632,28.736842105263154,61.68421052631577,29.263157894736853,61.421052631578945,22.36842105263158,68.10526315789474,13.444258262946581,17.596068995383877,30.023175532114692,42.31854172733923
394,5.2896273974852965,30.0,30.98684210526316,9.135221768083317,4583.316235684355,3115,4.0,4,33.33333333333333,100.0,4,0.0822390866535926,38.0,62.875,31.25,58.74999999999999,20.999999999999996,41.625,14.75,46.375,44.65198883359941,27.17286932844824,61.17970450286521,100.0
395,-29.03222551734722,70.0,26.25,9.947043948255677,8000.689689622959,3129,4.0,4,5.88235294117647,100.0,16,0.08142059044946617,42.315789473684205,78.42105263157895,37.05263157894736,69.26315789473684,23.36842105263158,56.52631578947368,15.526315789473689,46.78947368421053,18.652025937210833,13.15099786110555,31.96444150131096,38.6930025710691
396,12.91542352928996,45.0,29.565789473684205,11.27491303293052,4013.733705419183,3138,4.0,4,57.14285714285714,100.0,3,0.08093340810996254,38.333333333333336,62.33333333333334,25.777777777777782,42.33333333333334,22.55555555555556,51.44444444444445,16.666666666666664,48.22222222222222,37.03044911316182,34.439095672051835,11.25525288160942,82.06462633453258
397,-8.582249726525987,65.0,25.833333333333336,9.176127616019174,11560.545353330477,3151,4.0,4,21.428571428571427,100.0,11,0.08020809490008239,47.0,68.5625,24.375000000000004,71.4375,24.3125,62.24999999999999,17.1875,38.125,17.336213310437206,15.495500615753162,24.89229276924072,59.49600207476089
398,9.850654817505792,10.0,28.218750000000004,12.024620244085165,3675.949536751432,3153,4.0,4,100,100,0,0.08004779898232556,45.49999999999999,56.49999999999999,15.0,48.0,25.0,44.99999999999999,12.0,21.0,10.892995494941715,100.0,100.0,100.0
399,-21.305929213997814,85.0,24.374999999999996,13.322419708236815,5127.669298999535,3170,4.0,4,18.75,100.0,13,0.07925111188034344,41.22222222222222,70.5,29.000000000000004,67.33333333333333,25.88888888888889,43.722222222222214,9.88888888888889,29.444444444444446,18.998877062318464,21.507255882127485,19.816572293947342,64.37909388264148
400,-10.558151509566624,50.0,26.499999999999996,12.213680559183777,5925.722575721415,3180,4.0,4,13.333333333333334,100.0,13,0.078540875159972,47.647058823529406,68.11764705882352,28.058823529411764,71.88235294117648,34.0,58.647058823529406,23.94117647058824,72.47058823529412,13.798420906823594,46.77927540091332,21.233005006215535,74.06789229891729
401,4.986751068378236,5.0,33.411764705882355,10.247769347683644,4558.250585236237,3181,4.0,4,100,100,0,0.07842312274307081,33.0,45.0,35.0,76.0,23.0,48.0,13.0,35.0,10.632744000758976,100.0,100.0,100.0
402,-31.468658572108588,60.0,26.0,8.77496438739212,3159.7789259976707,3193,4.0,4,84,100.0,16,0.077642605462385,44.99999999999999,78.99999999999999,41.94444444444444,69.72222222222223,24.777777777777775,74.88888888888889,25.77777777777778,58.33333333333333,9.070143001736142,32.47296032811088,16.487370325921802,26.56171034104773
403,7.7233331479055165,25.0,34.37499999999999,10.486714246389978,2632.826203109289,3198,4.0,4,28.57142857142857,100.0,5,0.07725526475076394,35.77777777777777,66.44444444444444,43.55555555555556,69.88888888888889,24.777777777777775,67.77777777777777,33.0,62.0,31.07789780071471,11.458671392756514,46.35047979594674,100.0
404,5.205577779047765,5.0,34.27777777777778,7.617946804738971,3390.322771445628,3199,4.0,4,100,100,0,0.07717802879982938,43.0,68.0,31.0,55.00000000000001,25.0,55.00000000000001,33.0,62.0,8.684252999955788,100.0,100.0,100.0
405,-6.280839217256735,70.0,33.0,6.4807406984078595,2462.208181997994,3213,4.0,4,31.25,100.0,11,0.07640990349366317,47.55555555555556,73.33333333333333,24.555555555555557,62.33333333333333,19.944444444444446,42.44444444444444,16.555555555555554,45.44444444444446,31.678677142813935,15.121948135077089,54.81683178389046,15.624558000750508
406,-20.412855808575856,80.0,27.152777777777775,12.78316886241041,4546.330116166145,3229,4.0,4,23.52941176470588,100.0,13,0.07564942306383222,37.315789473684205,64.05263157894737,34.42105263157894,65.89473684210526,27.052631578947366,64.52631578947367,14.105263157894735,31.842105263157887,39.396731627493864,33.9597712531031,11.107461627034354,21.366944692272227
407,-11.377210777403516,80.0,28.22368421052632,10.109413688044505,5014.053820053385,3245,4.0,4,26.666666666666668,100.0,11,0.07489651142361771,37.94117647058823,61.11764705882353,34.647058823529406,67.70588235294117,41.529411764705884,71.82352941176471,5.529411764705882,14.470588235294118,23.879723629033833,40.21394118444732,11.566889876121422,29.654338499130972
408,2.354335027338572,20.0,29.91176470588236,15.159837393891998,5498.7036467047055,3249,4.0,4,50.0,100.0,2,0.07463476651281159,41.5,65.5,22.166666666666668,35.99999999999999,27.500000000000004,47.666666666666664,15.0,48.0,35.04815574924578,57.526475499616936,100.0,18.79171399923507
409,3.39394821332089,20.0,26.541666666666664,10.448842471154226,5234.119231999405,3253,4.0,4,50.0,100.0,1,0.07444836609017572,42.5,67.5,19.0,44.99999999999999,6.5,10.999999999999998,15.0,48.0,39.62149475264596,21.61957298812922,56.051659998774994,100.0
410,0.7914289375070069,60.0,20.75,14.251795882336832,4812.421258498944,3265,4.0,4,33.33333333333333,100.0,10,0.07370740814027904,50.294117647058826,68.88235294117648,29.35294117647058,63.70588235294117,30.058823529411764,64.11764705882354,15.941176470588236,48.94117647058824,41.71350941323908,14.370117836127369,21.907730915215023,25.10462925201864
411,6.475805863225902,25.0,31.41176470588235,12.977864383381487,4097.502792468089,3270,4.0,4,28.57142857142857,100.0,5,0.073229744650077,51.888888888888886,64.0,26.222222222222225,66.22222222222221,21.666666666666668,44.55555555555556,27.0,82.0,14.257169398479164,35.060912404442206,100.0,100.0
412,-15.64581369501086,60.0,31.694444444444446,12.588155598239567,5263.863672109437,3282,4.0,4,14.285714285714285,100.0,12,0.07250091520334803,61.3125,76.625,28.562499999999996,69.12499999999999,22.4375,48.75000000000001,17.375,52.43749999999999,11.577985162148252,57.16844583124233,18.504708163285006,108.62671374876906
413,2.064623749022271,30.0,32.421875,17.937701134634892,4518.083278372615,3288,4.0,4,20.0,100.0,8,0.07195905737103599,40.33333333333333,57.250000000000014,25.333333333333336,66.75,30.166666666666668,63.33333333333333,25.833333333333336,78.08333333333333,12.485357498614272,70.93351666893189,34.67623916512821,100.0
414,10.312236853959444,10.0,30.41666666666667,7.689535163380551,7333.817731747938,3290,4.0,4,100,100,0,0.07185117274527758,28.500000000000004,50.0,15.0,48.0,1.0,1.0,1.0,1.0,10.145322492462583,100.0,100.0,100.0
415,-21.06674368069726,70.0,11.375,11.46271910067592,3844.5358680037316,3304,4.0,4,12.5,100.0,14,0.07113606373146084,49.0,73.88888888888889,24.11111111111111,55.388888888888886,23.333333333333332,44.888888888888886,15.555555555555555,49.166666666666664,38.702583281389835,29.984857853560243,35.93462678732716,18.647989357538922
416,-3.86637679499753,60.0,28.000000000000004,14.139707813228123,3167.739033942376,3316,4.0,4,31.25,100.0,11,0.07046330359358775,42.38888888888889,65.72222222222223,33.166666666666664,62.44444444444445,34.55555555555555,64.55555555555557,21.166666666666668,63.05555555555554,43.06039391861608,28.32127416719838,62.58381941879634,21.57921400430496
417,8.89067332602634,10.0,32.81944444444444,8.704647335216428,8235.40302766681,3318,4.0,4,100.0,100,0,0.07032248264612874,36.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,31.43945900228573,100.0,100.0,100.0
418,2.025188953227407,70.0,9.75,15.155444566227677,4501.766695495462,3332,4.0,4,50.0,100.0,6,0.06972712654108254,44.35714285714285,62.42857142857143,5.642857142857143,15.071428571428575,13.07142857142857,27.42857142857143,1.6428571428571435,2.928571428571429,100.70051350131897,38.42419835585003,86.70637749996136,100.0
419,1.219735298886441,15.0,16.178571428571427,17.664800791574585,10150.708388214947,3335,4.0,4,100.0,100,0,0.069587776843831,30.66666666666667,50.33333333333333,11.666666666666666,36.33333333333333,15.333333333333336,36.33333333333333,2.0,4.0,120.69567967167434,100.0,219.5961099913499,100.0
420,6.031560158224439,15.0,14.916666666666668,11.10003707264329,14615.894571999283,3338,4.0,4,99,100.0,1,0.06941398128420057,36.66666666666667,43.333333333333336,15.0,48.0,15.0,25.333333333333336,10.333333333333334,32.33333333333333,57.96278933121357,100.0,100.0,87.77563933399506
421,5.535131616559433,15.0,19.25,10.957758987665905,8249.299766001059,3341,4.0,4,100.0,100,0,0.06927525740790147,40.0,48.0,1.0,1.0,15.0,48.0,15.0,48.0,63.785439670512766,100.0,184.47748699691147,100.0
422,-2.75448899699012,85.0,17.75,14.139458398800642,14501.88166933367,3358,4.0,4,33.33333333333333,100.0,12,0.06858578555776909,43.3,69.35,21.25,64.1,23.899999999999995,72.85000000000001,11.950000000000001,28.65,31.374940469772007,37.8393561765894,32.74183611758738,37.67855676842908
423,2.4756470304847173,55.00000000000001,25.1,12.30990502962974,5653.97894255002,3369,4.0,4,31.25,100.0,11,0.06793714434643967,46.27777777777778,66.77777777777779,35.27777777777778,80.1111111111111,25.0,71.88888888888889,31.555555555555554,67.16666666666667,31.645809999000367,19.883766815341502,61.607737363506615,20.43131453630684
424,-17.294973802305677,90.0,34.52777777777778,8.48877081549866,4168.686325555124,3387,4.0,4,22.22222222222222,100.0,14,0.06726099025682804,38.2,65.8,26.5,55.400000000000006,28.999999999999993,58.85,15.300000000000002,41.8,43.573042223094184,37.03878377903796,29.087206613783362,55.7734254964291
425,5.813346701945562,15.0,27.249999999999996,9.064131612554993,7363.560862599843,3390,4.0,4,66.66666666666666,100.0,1,0.06705945934668162,41.99999999999999,53.0,30.0,74.2,12.2,38.6,26.0,69.0,39.51280666224193,100.0,17.756583998561837,100.0
426,-11.861721871133197,70.0,27.55,11.14748798541572,4783.840135199716,3404,4.0,4,29.411764705882355,100.0,12,0.06639204054183488,46.26315789473684,69.15789473684211,28.89473684210526,68.36842105263159,26.999999999999996,82.0,24.47368421052632,58.94736842105262,158.02758485536157,58.831605290885946,10.025581999798305,37.50158293135298
427,-15.883156014389677,75.0,31.657894736842103,9.13006170893608,4258.207558949883,3419,4.0,4,29.411764705882355,100.0,12,0.06573126431754878,54.05263157894736,72.63157894736841,33.47368421052631,65.26315789473684,32.00000000000001,71.0,27.578947368421048,58.842105263157904,23.862730999050353,35.589123669002824,10.45978166318188,64.71572926811253
428,-26.707042342356882,50.0,36.776315789473685,11.829412732100474,5056.2433398950625,3429,4.0,4,5.88235294117647,100.0,16,0.0650770645625957,52.63157894736841,82.6842105263158,41.31578947368421,74.57894736842104,31.263157894736835,67.6842105263158,27.105263157894726,57.94736842105262,45.92663260467816,55.83417399902828,11.69001230300637,64.79988089791732
429,1.7771232600924813,25.0,38.078947368421055,10.978374951087677,2637.7182973718795,3434,4.0,4,66.66666666666666,100.0,1,0.06481721138854242,38.4,58.60000000000001,26.6,60.60000000000001,33.0,72.0,18.2,34.4,64.61163020227104,9.47707180166617,100.0,47.9459901957307
430,-6.850317620113948,60.0,29.050000000000004,8.064433086114263,6037.695880202227,3446,4.0,4,18.75,100.0,13,0.06417210887534146,47.16666666666667,69.33333333333334,30.388888888888882,66.72222222222221,24.83333333333334,56.44444444444443,34.888888888888886,80.55555555555554,18.718385753163602,32.67759533482604,47.94165824932861,12.81258900417015
431,-5.821043225174452,60.0,34.31944444444445,9.289554238682916,3095.7643173888855,3458,4.0,4,21.428571428571427,100.0,11,0.06362882235650683,47.18750000000001,69.875,41.0,76.5,40.625,64.25,22.875,62.125,17.850542005180614,25.90398916217964,40.38960466568824,11.760563001492605
432,9.843486800903612,10.0,37.921875,10.342422049734393,3143.2166988752215,3460,4.0,4,100.0,100,0,0.06350166012321694,53.49999999999999,65.0,43.0,79.0,51.0,76.0,26.0,69.0,10.073999997985084,100.0,100.0,100.0
433,-16.345629538611636,75.0,43.375,10.941886651606483,3122.0710549969226,3475,4.0,4,25.0,100.0,12,0.06286965082105252,56.72222222222222,74.16666666666667,26.38888888888889,53.055555555555564,35.05555555555556,58.777777777777786,14.72222222222222,37.61111111111111,34.777972065688424,26.622017602591466,30.48392059262066,15.013543001259677
434,-0.5706246823056995,60.0,33.22222222222222,16.137717197433506,6774.8370619414745,3487,4.0,4,33.33333333333333,100.0,10,0.06224393168133811,53.941176470588225,71.58823529411765,29.64705882352941,63.64705882352941,28.058823529411768,56.58823529411765,23.176470588235297,69.4705882352941,19.513160000739543,56.249611498788,26.55516525337589,9.695845252281288
435,-7.982280101878324,30.0,33.70588235294118,12.535792459644268,2953.5231351191587,3493,4.0,4,14.285714285714285,100.0,12,0.0616244401003375,58.6875,78.8125,31.5625,69.25000000000001,33.5,78.74999999999999,23.875,72.6875,11.357671003982736,24.883504335108835,100.0,85.21109016631574
