episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,minikube_avg_cpu,minikube-m02_avg_cpu,minikube-m03_avg_cpu,minikube-m04_avg_cpu,minikube_avg_mem,minikube-m02_avg_mem,minikube-m03_avg_mem,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt,epsilon
370,15.323562604875153,100.0,21.625,11.092041141229304,4758.972557876405,5,5,3127,4.0,4,42.85714285714286,37.57142857142858,11.857142857142854,6.214285714285716,19.85714285714286,86.57142857142858,28.142857142857142,9.785714285714286,37.92857142857141,9.759153852688282,9.759153852688282,9.759153852688282,9.759153852688282,0.33304906819725344
371,21.28332661267394,100.0,18.874999999999996,12.463792693403335,4275.297232787125,8,8,3132,4.0,4,60.0,44.00000000000001,16.0,15.200000000000003,7.600000000000001,99.0,31.0,30.8,12.4,10.719006395083852,10.719006395083852,10.719006395083852,10.719006395083852,0.3318620784230512
372,6.631581308775216,100.0,20.7,14.107878290392462,4150.5287690029945,2,2,3149,4.0,4,17.64705882352942,39.294117647058826,10.352941176470589,23.294117647058826,12.0,87.88235294117646,18.64705882352941,63.88235294117646,48.0,10.361710941651836,10.361710941651836,10.361710941651836,10.361710941651836,0.33047103486550683
373,40.591179340917165,100.0,21.235294117647058,12.154079360499537,4777.68636176616,14,14,3168,4.0,4,36.8421052631579,43.684210526315795,2.1052631578947367,10.842105263157894,4.526315789473684,81.84210526315792,3.052631578947369,26.684210526315795,14.52631578947368,10.25921326302188,10.25921326302188,10.25921326302188,10.25921326302188,0.3290858220500232
374,12.309226831558163,100.0,15.289473684210531,17.171805497496965,4614.998226368793,12,12,3185,4.0,4,41.17647058823529,41.647058823529406,8.0,14.176470588235295,13.058823529411764,81.52941176470588,14.000000000000002,37.58823529411765,50.47058823529412,28.598344940452506,28.598344940452506,28.598344940452506,28.598344940452506,0.32784409559850464
375,34.68422397992344,100.0,19.220588235294116,13.432185956276028,6539.9319629428,10,10,3194,4.0,4,22.222222222222214,28.999999999999996,17.333333333333336,13.444444444444448,25.555555555555554,57.99999999999999,51.33333333333333,32.55555555555556,73.88888888888889,12.06289866564071,12.06289866564071,12.06289866564071,12.06289866564071,0.32667565639189056
376,27.12636288028033,100.0,21.333333333333332,7.169284909851655,3670.7006843369327,7,7,3200,4.0,4,33.33333333333334,21.666666666666668,20.0,8.5,33.99999999999999,48.0,62.0,14.333333333333334,95.66666666666667,10.916875170854231,10.916875170854231,10.916875170854231,10.916875170854231,0.3259218274784576
377,13.511406319533865,100.0,21.041666666666668,9.736236867649549,3281.978714335613,4,4,3218,4.0,4,16.666666666666657,33.0,19.0,20.111111111111114,33.22222222222223,92.00000000000001,58.6111111111111,40.94444444444445,91.44444444444446,10.10071266581589,10.10071266581589,10.10071266581589,10.10071266581589,0.3245556832641765
378,62.89890594087025,100.0,26.333333333333336,7.220430453109157,3935.669933277596,15,15,3235,4.0,4,23.529411764705884,23.411764705882355,12.647058823529411,13.764705882352942,41.0,43.529411764705884,23.705882352941178,30.88235294117647,96.94117647058822,10.14377482351847,10.14377482351847,10.14377482351847,10.14377482351847,0.3231952654230833
379,30.658505866095084,100.0,22.705882352941178,12.53914748587045,3833.443304001669,13,13,3244,4.0,4,33.33333333333334,39.33333333333333,5.444444444444445,12.888888888888891,21.888888888888893,91.22222222222223,14.777777777777779,29.444444444444446,48.99999999999999,10.388554777212752,10.388554777212752,10.388554777212752,10.388554777212752,0.32204339468762594
380,16.078307068699363,100.0,19.88888888888889,13.9283665309515,5134.472743889394,6,6,3254,4.0,4,50.0,31.899999999999995,9.2,8.200000000000001,17.7,63.40000000000001,20.6,17.0,50.39999999999999,13.533369699143805,13.533369699143805,13.533369699143805,13.533369699143805,0.3206935074345882
381,17.430305063240624,100.0,16.75,10.163999006999687,7792.160288395826,5,5,3257,4.0,4,66.66666666666667,34.0,16.0,4.0,27.0,65.0,55.333333333333336,7.666666666666666,69.0,9.83256267015046,9.83256267015046,9.83256267015046,9.83256267015046,0.3196176726976158
382,7.27873455565325,100.0,20.25,11.594066695168765,4193.609748671103,1,1,3259,4.0,4,100.0,34.0,12.0,13.0,25.0,65.0,48.0,26.0,48.0,10.172281501581892,10.172281501581892,10.172281501581892,10.172281501581892,0.3191481306130994
383,5.444767315937199,100.0,21.000000000000004,9.151922678474866,3896.0902405015077,0,0,3264,4.0,4,80.0,30.400000000000006,13.199999999999998,24.800000000000004,38.4,59.00000000000001,50.2,69.4,81.0,12.73680460290052,12.73680460290052,12.73680460290052,12.73680460290052,0.318211114807231
384,19.36726775136219,100.0,26.700000000000003,9.692517218889098,8269.906995998463,1,1,3277,4.0,4,15.384615384615387,12.07692307692308,7.384615384615387,18.999999999999993,37.61538461538462,12.538461538461544,13.923076923076923,54.99999999999999,83.53846153846153,14.950203154092797,14.950203154092797,14.950203154092797,14.950203154092797,0.3168772910594411
385,21.96075510301102,100.0,19.01923076923077,12.421438942467521,6249.387005693279,11,11,3295,4.0,4,22.222222222222214,17.000000000000004,9.222222222222223,1.0000000000000002,32.833333333333336,24.33333333333333,17.888888888888893,1.0000000000000002,88.22222222222223,22.091716831912183,22.091716831912183,22.091716831912183,22.091716831912183,0.3155490582093521
386,13.805602911438651,100.0,15.013888888888888,12.010334872157866,3749.1809767202035,14,14,3298,4.0,4,0.0,20.000000000000004,8.0,1.0,39.666666666666664,31.0,14.000000000000002,1.0,87.66666666666666,12.565669671554739,12.565669671554739,12.565669671554739,12.565669671554739,0.3142263928219807
387,2.4448568273982647,100.0,17.166666666666668,14.665108624981071,5905.185406998498,3,3,3314,4.0,4,31.25,20.0,4.062499999999999,7.75,37.8125,31.0,6.687500000000002,16.0,77.8125,10.485792064173438,10.485792064173438,10.485792064173438,10.485792064173438,0.31290927156057474
388,20.170824091273296,100.0,17.40625,13.411833156151376,5429.702213251403,11,11,3330,4.0,4,37.5,20.25,7.062499999999999,3.8125,30.562500000000004,27.500000000000004,25.8125,7.249999999999999,74.75,17.19224250064144,17.19224250064144,17.19224250064144,17.19224250064144,0.3115976711862008
389,20.566763388430456,100.0,15.421875000000002,11.445727311953222,7241.8506929989235,10,10,3346,4.0,4,6.25,11.0,3.0,1.0,33.875,11.0,6.375,1.0,88.4375,14.911072189534025,14.911072189534025,14.911072189534025,14.911072189534025,0.31029156855733453
390,4.842370683178331,100.0,12.21875,13.137301207071248,4920.011227500254,15,15,3356,4.0,4,30.0,15.899999999999997,10.700000000000001,0.9999999999999999,41.0,18.0,20.3,0.9999999999999999,95.0,14.385962298547383,14.385962298547383,14.385962298547383,14.385962298547383,0.30899094062945254
391,5.990232534487508,100.0,17.15,14.92124553839465,4916.97256440093,7,7,3357,4.0,4,100.0,24.0,17.0,1.0,30.0,31.0,35.0,1.0,52.0,10.287936995155178,10.287936995155178,10.287936995155178,10.287936995155178,0.3086666363781837
392,1.5441062313932834,100.0,18.0,10.8397416943394,3448.237485004938,0,0,3372,4.0,4,20.0,23.20000000000001,11.600000000000005,15.266666666666667,28.666666666666675,29.666666666666668,23.933333333333326,47.86666666666666,78.79999999999998,13.200385801610537,13.200385801610537,13.200385801610537,13.200385801610537,0.30737281956728746
393,30.589916747694417,100.0,19.68333333333333,9.31070615556972,7149.524108868597,12,12,3390,4.0,4,33.33333333333334,16.38888888888889,10.333333333333334,35.77777777777777,18.22222222222222,22.666666666666668,31.555555555555554,72.22222222222223,41.44444444444444,11.482912221658303,11.482912221658303,11.482912221658303,11.482912221658303,0.30608442595975316
394,36.94977937574704,100.0,20.18055555555555,10.3189797692134,5458.891481221751,12,12,3407,4.0,4,17.64705882352942,17.88235294117647,27.235294117647058,24.588235294117645,33.588235294117645,26.294117647058822,64.11764705882352,51.588235294117645,94.94117647058822,10.168020057950772,10.168020057950772,10.168020057950772,10.168020057950772,0.30480143282351074
395,51.6184302824227,100.0,25.82352941176471,6.383820370405899,4437.308653235531,14,14,3424,4.0,4,47.05882352941176,25.176470588235293,18.705882352941174,4.705882352941177,26.70588235294118,54.47058823529412,57.82352941176471,7.882352941176471,55.76470588235294,10.496632943292806,10.496632943292806,10.496632943292806,10.496632943292806,0.30352381752177404
396,32.89392110978032,100.0,18.823529411764707,10.915382413558424,4485.540064526825,9,9,3432,4.0,4,25.0,31.0,12.0,2.25,41.25,79.0,48.0,5.25,79.0,10.978365749906516,10.978365749906516,10.978365749906516,10.978365749906516,0.30295063914502635
397,18.59351236312116,100.0,21.625,15.472114382949908,6096.182597751977,6,6,3435,4.0,4,66.66666666666667,19.000000000000004,3.0000000000000004,11.0,32.33333333333333,42.333333333333336,4.333333333333334,34.99999999999999,66.33333333333333,10.983911997755058,10.983911997755058,10.983911997755058,10.983911997755058,0.3018075275403166
398,4.963903176747364,100.0,16.333333333333336,11.11611454813147,4308.798487002302,1,1,3449,4.0,4,21.42857142857143,12.42857142857143,7.0000000000000036,25.35714285714285,36.28571428571429,15.857142857142858,11.000000000000004,81.92857142857144,78.14285714285717,9.830285785678175,9.830285785678175,9.830285785678175,9.830285785678175,0.3005424615864171
399,21.076034106342924,100.0,20.267857142857146,12.247900006342638,3818.9974435018876,11,11,3468,4.0,4,26.31578947368422,11.000000000000002,7.263157894736843,21.78947368421052,30.94736842105264,11.000000000000002,11.789473684210527,67.42105263157895,73.68421052631581,10.329602157550031,10.329602157550031,10.329602157550031,10.329602157550031,0.29928269832288046
400,26.296254891341967,100.0,17.750000000000004,10.42270413666583,5299.49204394698,14,14,3479,4.0,4,45.45454545454546,11.90909090909091,14.545454545454545,8.181818181818182,33.27272727272727,14.09090909090909,25.454545454545464,23.454545454545457,87.0909090909091,28.743843270190567,28.743843270190567,28.743843270190567,28.743843270190567,0.2980282155227824
401,15.688706695957439,100.0,16.977272727272727,10.01582447187487,4683.836383454036,6,6,3486,4.0,4,14.285714285714292,21.0,16.0,18.571428571428573,32.0,45.00000000000001,28.000000000000004,51.857142857142854,84.0,10.98145470937847,10.98145470937847,10.98145470937847,10.98145470937847,0.2973404927571461
402,19.834198719019614,100.0,21.892857142857142,6.319038360499333,4637.016087716412,6,6,3498,4.0,4,16.666666666666657,27.749999999999993,5.833333333333333,22.83333333333334,32.58333333333333,60.00000000000001,9.833333333333334,74.25,71.99999999999999,34.26345641734466,34.26345641734466,34.26345641734466,34.26345641734466,0.29609415096717023
403,29.924623825317763,100.0,22.25,10.717627529627698,4796.509460416321,10,10,3500,4.0,4,50.0,20.0,4.0,17.0,26.0,31.0,6.0,64.99999999999999,62.0,10.071190998132806,10.071190998132806,10.071190998132806,10.071190998132806,0.2959076508225749
404,3.848055171679606,100.0,16.75,8.460205414946131,6261.988060505246,1,1,3517,4.0,4,64.70588235294117,15.882352941176473,7.941176470588236,24.176470588235297,6.176470588235294,19.235294117647058,16.05882352941176,61.705882352941174,13.176470588235295,11.523625179132281,11.523625179132281,11.523625179132281,11.523625179132281,0.2946673149780556
405,16.70376684060383,100.0,13.544117647058822,9.582731964835727,5316.078678527607,6,6,3519,4.0,4,50.0,18.0,4.0,42.0,1.0,21.0,6.0,99.0,1.0,12.489714499679394,12.489714499679394,12.489714499679394,12.489714499679394,0.29417263759131385
406,0.5781855119561663,100.0,16.249999999999996,16.234368616201923,3568.7875339936,1,1,3532,4.0,4,38.46153846153846,24.846153846153847,7.0000000000000036,35.61538461538461,14.538461538461538,38.0,11.000000000000004,81.30769230769232,59.15384615384616,18.856769539594936,18.856769539594936,18.856769539594936,18.856769539594936,0.292939574282991
407,21.672733581694462,100.0,20.5,12.090738923177067,7714.228621154549,8,8,3538,4.0,4,100.0,15.500000000000004,2.3333333333333335,11.333333333333334,3.833333333333334,28.833333333333332,5.000000000000001,27.333333333333336,11.833333333333334,970.1418293334427,970.1418293334427,970.1418293334427,970.1418293334427,0.292570664144673
408,4.479547850610408,100.0,8.25,6.10804041577624,26955.4062080036,0,0,3539,4.0,4,100.0,7.000000000000001,5.0,10.0,4.0,28.000000000000004,13.0,26.0,10.0,558.7866470013978,558.7866470013978,558.7866470013978,558.7866470013978,0.2925092243052026
409,0.9946267528831721,100.0,6.5,2.2912878474779204,6046.871359998477,0,0,3544,4.0,4,40.0,14.2,2.6,10.600000000000001,19.0,25.6,5.800000000000001,31.4,53.400000000000006,8249.55531899468,8249.55531899468,8249.55531899468,8249.55531899468,0.29220221858916356
410,6.114222310062579,100.0,11.600000000000001,7.109727177986739,29058.413787197787,3,3,3554,4.0,4,90.0,8.600000000000001,3.4000000000000004,14.3,2.8000000000000003,21.200000000000003,8.200000000000001,40.69999999999999,6.4,2291.436870303005,2291.436870303005,2291.436870303005,2291.436870303005,0.29152793975438723
411,7.523296052647701,100.0,7.275000000000001,4.699501094217993,16132.698441998218,1,1,3567,4.0,4,53.84615384615385,11.923076923076927,1.9230769230769231,14.923076923076925,10.846153846153845,17.923076923076923,3.76923076923077,57.84615384615384,18.76923076923077,103.32114769195098,103.32114769195098,103.32114769195098,103.32114769195098,0.2906720165601096
412,8.35568868825528,100.0,9.903846153846153,6.151429328827163,15821.79301323105,6,6,3579,4.0,4,75.0,8.666666666666668,3.3333333333333335,14.41666666666667,4.583333333333334,20.91666666666667,8.0,39.916666666666664,14.083333333333336,1114.0301019174028,1114.0301019174028,1114.0301019174028,1114.0301019174028,0.2899403685164081
413,9.925797865774244,100.0,7.749999999999997,4.779323244753398,22359.797931418143,3,3,3594,4.0,4,93.33333333333333,24.26666666666667,8.399999999999999,5.466666666666667,6.000000000000001,45.00000000000001,21.46666666666667,12.933333333333334,18.8,388.75876053449855,388.75876053449855,388.75876053449855,388.75876053449855,0.28902839770348926
414,15.83524246949922,100.0,11.033333333333333,8.896614109649793,19030.440504067035,1,1,3597,4.0,4,66.66666666666667,43.0,20.000000000000004,3.0000000000000004,18.000000000000004,82.0,62.0,4.333333333333334,59.0,95.1733573359282,95.1733573359282,95.1733573359282,95.1733573359282,0.2887856903156261
415,7.18831325985594,100.0,21.0,14.326302149558886,12369.686859999396,1,1,3610,4.0,4,30.769230769230774,34.92307692307692,1.7692307692307694,12.307692307692312,12.153846153846157,81.61538461538463,2.6923076923076925,47.15384615384616,40.0,113.51941523249619,113.51941523249619,113.51941523249619,113.51941523249619,0.28769602674929223
416,19.459021081429356,100.0,15.28846153846154,12.49866554389326,11988.391489615493,9,9,3624,4.0,4,42.85714285714286,43.285714285714285,7.928571428571429,12.071428571428571,15.999999999999998,88.14285714285711,13.78571428571429,39.214285714285715,31.0,28.427958141297236,28.427958141297236,28.427958141297236,28.427958141297236,0.28649011100729976
417,21.863034308743813,100.0,19.821428571428573,14.12599310437583,4740.360180855662,8,8,3644,4.0,4,35.0,36.15,1.0000000000000002,8.399999999999999,10.499999999999998,78.95,1.0000000000000002,16.400000000000002,28.1,110.90535779949278,110.90535779949278,110.90535779949278,110.90535779949278,0.28528925001977573
418,18.122544434439348,100.0,14.0125,13.80719836018654,12136.353597103152,13,13,3664,4.0,4,55.0,23.799999999999997,4.8,15.349999999999998,3.5999999999999996,53.05000000000002,11.949999999999998,59.24999999999999,9.6,398.77174489956815,398.77174489956815,398.77174489956815,398.77174489956815,0.284093422599052
419,17.47215841643373,100.0,11.887500000000003,9.777454335832498,19488.686629351287,9,9,3684,4.0,4,90.0,10.55,6.600000000000001,11.200000000000001,4.700000000000001,29.400000000000006,17.2,28.699999999999992,11.7,2252.0636476008804,2252.0636476008804,2252.0636476008804,2252.0636476008804,0.28290260764627123
420,20.504358635621255,100.0,8.2625,4.164213742954618,25341.830762350583,2,2,3698,4.0,4,28.57142857142857,11.000000000000004,8.071428571428573,35.14285714285714,7.0000000000000036,11.000000000000004,16.71428571428571,80.14285714285715,11.000000000000004,31.334332569843223,31.334332569843223,31.334332569843223,31.334332569843223,0.2817167841510143
421,14.90480560894188,100.0,15.30357142857143,11.687555822160977,5266.344829210929,10,10,3716,4.0,4,38.888888888888886,29.388888888888893,9.277777777777779,31.333333333333336,4.000000000000001,65.77777777777779,28.166666666666668,69.99999999999999,8.888888888888888,29.397086832937525,29.397086832937525,29.397086832937525,29.397086832937525,0.2805359311909308
422,26.567300502270484,100.0,18.500000000000004,13.407394299339808,7753.50231722243,11,11,3735,4.0,4,21.05263157894737,32.21052631578948,16.94736842105263,19.368421052631582,20.947368421052634,74.8421052631579,61.789473684210506,61.26315789473684,54.05263157894738,11.668221052356163,11.668221052356163,11.668221052356163,11.668221052356163,0.2793600279313684
423,60.29787119002551,100.0,22.36842105263158,8.067679218790182,4010.650468948849,15,15,3749,4.0,4,28.57142857142857,36.285714285714285,3.8571428571428577,5.571428571428571,28.999999999999996,76.85714285714286,10.714285714285714,19.214285714285705,82.35714285714283,13.510347641256105,13.510347641256105,13.510347641256105,13.510347641256105,0.27818905362500623
424,23.09699772225173,100.0,18.67857142857143,14.595639960886903,7643.98616771775,10,10,3768,4.0,4,15.789473684210535,40.05263157894737,1.0000000000000002,2.1578947368421053,6.894736842105263,91.4736842105263,1.0000000000000002,5.947368421052633,11.736842105263156,10.867255686255367,10.867255686255367,10.867255686255367,10.867255686255367,0.27702298761148875
425,0.8077165132754205,100.0,12.526315789473683,16.22721447672164,3913.3770187388445,16,16,3781,4.0,4,46.15384615384615,40.00000000000001,0.9999999999999999,6.999999999999999,15.53846153846154,99.00000000000001,0.9999999999999999,17.69230769230769,30.230769230769234,9.377746614448439,9.377746614448439,9.377746614448439,9.377746614448439,0.27586180931706067
426,7.286296501113513,100.0,15.884615384615383,15.500076584003144,3095.682569229841,7,7,3797,4.0,4,6.25,23.25,1.0,35.375,11.5,55.75,1.0,88.1875,21.0,13.339152185835701,13.339152185835701,13.339152185835701,13.339152185835701,0.2747054982542046
427,20.66027596796575,100.0,17.78125,13.26989110298698,4758.5878576874165,15,15,3812,4.0,4,13.333333333333329,34.66666666666667,1.0,16.46666666666666,2.4,84.93333333333334,1.0,31.266666666666666,3.6000000000000005,16.011434599446755,16.011434599446755,16.011434599446755,16.011434599446755,0.273554034021279
428,7.109114922247535,100.0,13.633333333333336,13.936145061778696,3939.070937268358,13,13,3827,4.0,4,46.666666666666664,44.40000000000001,6.999999999999999,8.0,19.400000000000002,76.86666666666667,14.333333333333334,14.000000000000007,55.266666666666666,12.507775399717502,12.507775399717502,12.507775399717502,12.507775399717502,0.27240739630215854
429,23.55073599855362,100.0,19.7,15.284887628675586,4162.219344134792,8,8,3840,4.0,4,38.46153846153846,51.92307692307693,22.230769230769234,1.7692307692307692,24.384615384615387,91.00000000000001,67.61538461538461,3.6153846153846154,63.0,10.552303231983947,10.552303231983947,10.552303231983947,10.552303231983947,0.2716646604160832
430,27.128868306515383,100.0,25.076923076923073,18.219880489964822,4241.203174922983,8,8,3842,4.0,4,50.0,28.999999999999996,28.000000000000004,4.5,21.5,51.0,93.0,7.500000000000001,53.49999999999999,12.956920501892455,12.956920501892455,12.956920501892455,12.956920501892455,0.27115164529144364
431,3.8634906051380535,100.0,20.75,10.011489370028443,5609.921169001609,1,1,3856,4.0,4,14.285714285714292,20.857142857142858,27.57142857142858,8.714285714285715,7.928571428571429,31.000000000000007,90.42857142857143,16.428571428571434,16.071428571428566,10.331904285911671,10.331904285911671,10.331904285911671,10.331904285911671,0.27001507750071413
432,16.58548712879553,100.0,16.267857142857146,8.765387144239732,4500.014545715073,12,12,3863,4.0,4,57.142857142857146,18.999999999999996,30.28571428571429,12.714285714285714,2.571428571428571,24.0,70.0,25.999999999999996,7.714285714285715,10.317730282882362,10.317730282882362,10.317730282882362,10.317730282882362,0.2688832737833928
433,8.193873978489938,100.0,16.142857142857142,10.457188185404263,3996.4067224292585,3,3,3878,4.0,4,6.666666666666671,18.466666666666665,34.53333333333333,20.266666666666662,12.000000000000005,23.133333333333344,92.26666666666667,65.79999999999997,48.00000000000002,10.447294798602039,10.447294798602039,10.447294798602039,10.447294798602039,0.26775621417023937
434,37.16846100891914,100.0,21.316666666666663,8.354025770780153,3611.1924181352756,14,14,3888,4.0,4,20.0,11.000000000000002,32.4,20.999999999999996,20.8,11.000000000000002,86.30000000000001,68.0,70.39999999999999,8.647658997506369,8.647658997506369,8.647658997506369,8.647658997506369,0.26663387877571704
435,25.655347901416917,100.0,21.3,8.106155327260286,3441.5670939008123,8,8,3896,4.0,4,0.0,11.0,31.374999999999996,28.000000000000004,19.75,11.0,84.25,93.0,57.00000000000001,10.755767498267232,10.755767498267232,10.755767498267232,10.755767498267232,0.265516247797642
436,19.87397112634801,100.0,22.531250000000004,8.319200914006167,4384.1262650039425,8,8,3897,4.0,4,100.0,21.0,35.0,28.000000000000004,17.0,45.0,93.0,93.0,45.0,8.754326001508161,8.754326001508161,8.754326001508161,8.754326001508161,0.2647366946778312
437,3.3213796097342696,100.0,25.25,6.869315832017042,3023.5857130028307,0,0,3912,4.0,4,6.666666666666671,27.933333333333337,24.866666666666667,16.2,24.266666666666676,61.0,70.13333333333335,43.666666666666664,78.73333333333333,9.9524029326858,9.9524029326858,9.9524029326858,9.9524029326858,0.26362701599647337
438,44.8736363094217,100.0,23.316666666666663,7.0825951261411015,3594.1124264674727,14,14,3921,4.0,4,22.222222222222214,38.77777777777778,8.0,7.666666666666666,21.333333333333332,89.11111111111111,16.555555555555557,23.666666666666668,64.11111111111111,9.596290999777718,9.596290999777718,9.596290999777718,9.596290999777718,0.26252198867928467
439,15.637075638734604,100.0,18.944444444444443,12.823565227427933,4770.662772999559,7,7,3937,4.0,4,43.75,34.875,6.25,1.0,22.375,74.375,9.75,1.0,61.8125,10.535898499256291,10.535898499256291,10.535898499256291,10.535898499256291,0.2614215932294601
440,18.26855740873382,100.0,16.125,13.783679933451637,4761.9071971867015,9,9,3952,4.0,4,26.66666666666667,41.199999999999996,10.600000000000003,1.0,31.06666666666667,88.73333333333332,19.799999999999997,1.0,83.06666666666665,10.793782336016497,10.793782336016497,10.793782336016497,10.793782336016497,0.26032581023191853
441,23.351702549668204,100.0,20.96666666666667,16.199564690694768,4359.555062335373,11,11,3953,4.0,4,0.0,36.0,10.0,1.0,22.0,75.0,21.0,1.0,38.0,22.120252993772738,22.120252993772738,22.120252993772738,22.120252993772738,0.25999797186833973
442,1.3860656770007098,100.0,17.25,13.141061600951423,3756.777835995308,1,1,3964,4.0,4,63.63636363636363,31.636363636363633,10.545454545454545,22.0,31.181818181818187,67.72727272727273,21.90909090909091,91.63636363636365,54.18181818181819,14.578343453732403,14.578343453732403,14.578343453732403,14.578343453732403,0.25923462035295936
443,29.053157973764645,100.0,23.84090909090909,9.397235023522255,3876.343134815794,4,4,3966,4.0,4,50.0,30.0,18.5,23.0,43.0,65.0,50.0,96.0,76.0,678.9618075054022,678.9618075054022,678.9618075054022,678.9618075054022,0.25885378545421295
444,7.4762267115829895,100.0,28.625,9.294092630053054,4189.437724999152,1,1,3978,4.0,4,8.333333333333343,33.5,21.083333333333336,17.5,43.66666666666666,78.66666666666667,66.58333333333334,72.08333333333333,82.25000000000001,16.708662832873717,16.708662832873717,16.708662832873717,16.708662832873717,0.25776876576075164
445,47.47969701053372,100.0,28.9375,10.701440826288357,4724.488788164308,11,11,3979,4.0,4,0.0,39.0,20.0,1.0,46.0,85.0,62.0,1.0,96.0,9.068318002391607,9.068318002391607,9.068318002391607,9.068318002391607,0.25739008431120286
446,2.3081378284113763,100.0,26.5,17.528548142958105,3043.094297987409,1,1,3981,4.0,4,50.0,30.0,20.0,5.5,46.0,65.0,62.0,11.0,96.0,12.020768997899722,12.020768997899722,12.020768997899722,12.020768997899722,0.256634389528313
447,4.769323746887728,100.0,25.375000000000004,14.804994699659032,3217.348990001483,1,1,3991,4.0,4,10.0,21.099999999999998,19.1,10.0,35.099999999999994,35.8,69.39999999999999,21.000000000000004,77.9,10.757145601382945,10.757145601382945,10.757145601382945,10.757145601382945,0.2555586727248324
448,22.315199705840104,100.0,21.325,9.814245757412028,6050.434770697029,9,9,4001,4.0,4,50.0,18.2,23.000000000000004,11.000000000000002,38.0,39.2,96.00000000000001,24.4,70.59999999999998,10.556255499250256,10.556255499250256,10.556255499250256,10.556255499250256,0.25491540817820413
449,23.686172726806777,100.0,22.549999999999997,10.196089822719772,3299.767916899873,5,5,4015,4.0,4,50.0,25.35714285714286,16.428571428571427,12.92857142857143,34.85714285714286,63.92857142857142,66.35714285714286,39.28571428571427,62.92857142857143,11.252722499193624,11.252722499193624,11.252722499193624,11.252722499193624,0.2539002157564902
450,38.31921190053027,100.0,22.392857142857146,9.79018236102125,6305.193292001994,7,7,4030,4.0,4,33.33333333333334,34.93333333333333,8.666666666666668,7.666666666666668,31.799999999999994,65.86666666666667,18.666666666666668,23.66666666666667,74.33333333333333,13.470693066483364,13.470693066483364,13.470693066483364,13.470693066483364,0.2528359596020496
451,28.601056268128886,100.0,20.766666666666662,13.547569473889281,6167.143875001541,10,10,4034,4.0,4,25.0,39.0,3.25,11.0,36.0,85.0,6.0,35.0,96.0,9.960901999875205,9.960901999875205,9.960901999875205,9.960901999875205,0.2523585008441458
452,7.525722694828037,100.0,22.3125,15.5191228101636,3234.8302137543214,3,3,4053,4.0,4,21.05263157894737,32.21052631578947,12.684210526315788,12.105263157894738,30.263157894736842,73.63157894736841,30.684210526315788,31.368421052631568,76.73684210526315,12.295086105280605,12.295086105280605,12.295086105280605,12.295086105280605,0.2513007069905702
453,45.7609001564894,100.0,21.815789473684212,10.569975395517101,5149.58253889314,15,15,4064,4.0,4,18.181818181818173,12.81818181818182,23.45454545454545,2.909090909090909,35.36363636363637,17.181818181818183,74.45454545454545,4.545454545454546,79.72727272727272,18.401865089386277,18.401865089386277,18.401865089386277,18.401865089386277,0.2502473470190825
454,18.6289229611429,100.0,18.636363636363633,12.379623186441806,5971.925485634446,9,9,4068,4.0,4,75.0,18.5,12.0,3.5000000000000004,39.0,36.5,48.0,9.5,75.49999999999999,10.494768248463515,10.494768248463515,10.494768248463515,10.494768248463515,0.2497223239281998
455,7.762133929374764,100.0,18.249999999999996,13.293661288625321,4267.580784500751,1,1,4083,4.0,4,33.33333333333334,21.133333333333333,6.6000000000000005,1.666666666666667,40.73333333333334,45.866666666666674,22.599999999999998,3.266666666666667,89.80000000000001,12.953445666547244,12.953445666547244,12.953445666547244,12.953445666547244,0.2486755799569514
456,15.713109725964703,100.0,17.53333333333333,15.778924504437983,5703.9043590678675,10,10,4094,4.0,4,27.272727272727266,21.0,23.0,1.909090909090909,47.090909090909086,45.0,96.00000000000001,4.09090909090909,88.63636363636364,10.951920544770969,10.951920544770969,10.951920544770969,10.951920544770969,0.24773726227569823
457,22.373319047688224,100.0,23.25,16.17110621972138,3475.982346635481,8,8,4106,4.0,4,8.333333333333343,13.500000000000004,19.333333333333336,1.8333333333333337,50.5,19.499999999999996,80.08333333333334,3.833333333333333,96.5,10.611131830955856,10.611131830955856,10.611131830955856,10.611131830955856,0.24669883895149738
458,16.494928919380353,100.0,21.291666666666668,18.35480188066006,4658.945556000011,11,11,4125,4.0,4,52.631578947368425,21.52631578947369,9.894736842105264,1.0000000000000002,29.263157894736846,43.63157894736842,23.42105263157895,1.0000000000000002,62.947368421052644,13.907729470367101,13.907729470367101,13.907729470367101,13.907729470367101,0.24566476831526257
459,21.143102147819558,100.0,15.421052631578949,13.210587852671523,7316.015844633129,9,9,4138,4.0,4,15.384615384615387,12.384615384615389,18.76923076923077,16.692307692307693,29.999999999999993,14.076923076923082,44.61538461538461,58.769230769230774,96.00000000000003,10.870006998839717,10.870006998839717,10.870006998839717,10.870006998839717,0.24463503212212953
