episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,node1_avg_cpu,node2_avg_cpu,node3_avg_cpu,node4_avg_cpu,node1_avg_mem,node2_avg_mem,node3_avg_mem,node4_avg_mem,epsilon
228,25.818895694144853,72.72727272727273,12.454545454545455,12.251662624389215,4997.3459112727805,4,4,2386,4.0,4,87.5,22.625,1.0,24.0625,3.5624999999999996,33.25,1.0,48.5,4.75,0.25571171919667784
229,66.30491893116812,93.75,12.812500000000002,11.673911596846159,3266.2215113748516,2,2,2394,4.0,4,70.0,21.9,0.9999999999999999,27.599999999999998,3.6999999999999997,32.800000000000004,0.9999999999999999,59.59999999999999,5.1000000000000005,0.2541818136911151
230,30.101653567198664,80.0,13.55,12.742566565494512,6877.029790699089,3,3,2412,4.0,4,84.21052631578948,33.47368421052631,4.105263157894737,17.63157894736842,2.2631578947368425,52.0,11.473684210526319,45.84210526315789,4.947368421052632,0.2526610615042321
231,74.79530649025054,94.73684210526315,14.368421052631577,12.986335955957118,4422.495081368796,3,3,2425,4.0,4,92.85714285714286,27.0,1.3571428571428577,15.999999999999998,3.8571428571428577,42.07142857142858,1.928571428571429,52.78571428571428,5.999999999999999,0.2511494078723572
232,57.96944681929185,92.85714285714286,12.053571428571432,10.639514633936233,5779.1739916431525,1,1,2431,4.0,4,71.42857142857143,28.999999999999996,1.0,26.142857142857146,5.0,45.00000000000001,1.0,66.71428571428571,8.0,0.2496467983594657
233,23.74716144026008,85.71428571428571,15.285714285714286,12.735965326584884,2303.4571732865256,2,2,2441,4.0,4,73.33333333333333,25.133333333333336,1.0,30.533333333333328,3.4666666666666663,38.133333333333326,1.0,75.4,5.6000000000000005,0.2481531788552204
234,35.808280127734335,66.66666666666666,15.033333333333331,13.099335934579148,4255.792680333009,4,4,2442,4.0,4,100.0,25.0,1.0,21.5,1.0,38.0,1.0,72.5,1.0,0.24666849557302212
235,4.361003318600313,50.0,12.125,11.19521294319947,4795.0515550001,0,0,2453,4.0,4,46.15384615384615,21.92307692307692,0.9999999999999999,25.692307692307686,0.9999999999999999,32.92307692307693,0.9999999999999999,77.53846153846156,0.9999999999999999,0.24519269504807326
236,32.67179001922269,84.61538461538461,12.403846153846157,11.575887282511324,4438.160259307691,7,7,2453,4.0,4,100.0,0.24372572413545238
237,0,0,0,0,0,0,0,2453,4,4,100.0,0.24226753000820034
238,0,0,0,0,0,0,0,2464,4,4,69.23076923076923,25.615384615384617,1.3846153846153846,25.615384615384617,3.769230769230769,38.92307692307692,2.0,88.46153846153845,10.923076923076923,0.24081806015541846
239,39.268009576586664,84.61538461538461,14.096153846153847,11.90098332376907,3233.257908692254,4,4,2471,4.0,4,75.0,30.125,1.625,17.5,10.500000000000002,46.875,2.6250000000000004,62.5,34.125,0.23937726238037652
240,29.225917691779348,87.5,14.937499999999998,10.889565223805576,4911.1733651257055,2,2,2481,4.0,4,80.0,28.200000000000003,0.9999999999999999,20.099999999999998,1.6000000000000003,41.900000000000006,0.9999999999999999,73.1,3.7000000000000006,0.23794508479863422
241,42.171807123533576,100.0,12.725000000000003,11.92730958822142,5972.997014299472,2,2,2486,4.0,4,50.0,26.5,2.666666666666667,22.0,1.0,38.5,3.5000000000000004,84.49999999999999,1.0,0.23652147583617197
242,13.956410784923527,83.33333333333334,13.041666666666668,11.37512484164657,3338.250176500272,3,3,2499,4.0,4,64.70588235294117,25.294117647058822,1.0,23.647058823529417,3.1176470588235294,37.35294117647059,1.0,80.29411764705884,4.705882352941177,0.23510638422753413
243,43.97658527262172,76.47058823529412,13.264705882352942,11.570574286733589,3850.462285058765,6,6,2507,4.0,4,100.0,28.250000000000004,1.0,9.75,13.750000000000002,44.625,1.0,31.5,38.875,0.23369975901398266
244,36.30588690564689,100.0,13.187500000000002,9.975471226471297,5298.948100124107,0,0,2519,4.0,4,84.61538461538461,29.92307692307692,0.9999999999999999,11.846153846153845,14.769230769230765,46.692307692307686,0.9999999999999999,40.15384615384615,59.07692307692307,0.2323015495416621
245,50.51379298087654,92.3076923076923,14.384615384615385,10.647547358353616,4869.3195136925515,2,2,2527,4.0,4,100.0,27.249999999999996,1.0,19.5,5.75,41.875,1.0,47.875,7.75,0.23091170545977552
246,35.07186341349279,100.0,13.375,10.742235777113345,6618.721859249945,0,0,2543,4.0,4,100.0,20.625,1.0,6.875000000000001,25.5,30.4375,1.0,18.375000000000004,54.06249999999999,0.22953017671877132
247,76.70249085809431,100.0,13.5,10.203144045636861,3388.8999853120367,0,0,2553,4.0,4,36.36363636363637,20.272727272727273,1.5454545454545454,15.272727272727272,35.54545454545454,29.909090909090917,3.4545454545454546,56.72727272727271,90.36363636363636,0.22815691356854106
248,29.731073389747415,90.9090909090909,18.15909090909091,12.250452834398814,3717.9077140912837,7,7,2565,4.0,4,92.85714285714286,19.57142857142857,0.9999999999999999,13.357142857142854,16.92857142857143,28.857142857142865,0.9999999999999999,55.07142857142857,39.92857142857143,0.2267918665566275
249,51.027407946283624,85.71428571428571,12.714285714285714,7.73950303378842,4814.318849214812,1,1,2576,4.0,4,66.66666666666667,20.5,3.916666666666666,16.5,25.25,30.250000000000004,8.583333333333334,59.75,64.16666666666666,0.22543498652644414
250,41.12254836929005,91.66666666666666,16.541666666666664,8.752284854915558,5779.626194667192,4,4,2586,4.0,4,50.0,19.0,0.9999999999999999,9.5,27.1,28.000000000000007,0.9999999999999999,38.800000000000004,88.80000000000001,0.22408622461550493
251,33.31941140628633,100.0,14.150000000000002,10.101961979045566,3583.917923399349,5,5,2594,4.0,4,22.222222222222214,19.0,1.0,13.333333333333334,33.111111111111114,28.000000000000004,1.0,55.44444444444445,88.55555555555554,0.22274553225366475
252,20.58613946827814,88.88888888888889,16.61111111111111,11.585392343357986,2656.5632196664715,7,7,2606,4.0,4,23.076923076923066,18.999999999999996,0.9999999999999999,3.769230769230769,34.46153846153846,28.000000000000014,0.9999999999999999,10.461538461538463,92.15384615384615,0.22141286116137013
253,31.80396119348656,92.3076923076923,14.557692307692308,13.44559782874723,5418.850480539102,10,10,2610,4.0,4,75.0,19.0,2.5,6.0,20.75,28.000000000000004,7.750000000000002,14.000000000000002,56.00000000000001,0.22008816334792097
254,15.535942530612687,100.0,12.062500000000002,8.033812244894273,6573.462518499582,1,1,2622,4.0,4,46.15384615384615,18.999999999999996,0.9999999999999999,5.307692307692308,29.769230769230763,28.000000000000014,0.9999999999999999,11.153846153846155,85.84615384615385,0.21877139110974209
255,37.41942758215028,92.3076923076923,13.769230769230772,11.490545400980572,3053.1316494620673,7,7,2623,4.0,4,0.0,19.0,1.0,1.0,32.0,28.000000000000004,1.0,1.0,79.0,0.21746249702866555
256,2.207484076756114,100.0,13.25,13.083864108129525,11333.086935999745,1,1,2630,4.0,4,85.71428571428572,18.999999999999996,1.0,1.0,29.000000000000004,28.000000000000004,1.0,1.0,66.28571428571428,0.2161614339702232
257,32.607383451262535,100.0,12.500000000000004,12.107697851130778,4959.4687552863825,1,1,2630,4.0,4,100.0,0.214868155081949
258,0,0,0,0,0,0,0,2647,4,4,11.764705882352942,19.0,1.0,1.7058823529411766,29.47058823529412,28.000000000000004,1.0,2.176470588235294,84.41176470588235,0.21358261379169186
259,39.54890910663728,100.0,12.794117647058826,12.06096253600533,4901.419613294232,15,15,2656,4.0,4,22.222222222222214,19.0,1.5555555555555556,6.000000000000001,32.44444444444444,28.000000000000004,2.444444444444445,8.0,92.1111111111111,0.21230476380593874
260,23.68608654834772,100.0,14.750000000000002,12.088568339452875,4309.974950777865,7,7,2672,4.0,4,27.777777777777786,19.0,1.9444444444444444,3.7777777777777777,31.444444444444443,28.000000000000004,4.722222222222223,5.611111111111111,85.38888888888887,0.21103455910814745
261,41.55093284108198,88.88888888888889,14.041666666666666,12.083551328817162,5368.550142221971,13,13,2689,4.0,4,76.47058823529412,20.64705882352941,8.058823529411766,4.411764705882353,23.764705882352942,30.470588235294116,16.352941176470587,6.764705882352942,61.823529411764696,0.2097719539570897
262,68.57588382026697,100.0,14.220588235294121,8.380619960260836,3818.2541511763275,4,4,2690,4.0,4,100.0,21.0,10.0,7.000000000000001,22.0,31.0,21.0,11.0,42.0,0.20851690288520372
263,4.902136410625906,100.0,15.0,6.59545297913646,14798.370435000834,0,0,2707,4.0,4,64.70588235294117,26.058823529411768,1.1176470588235294,1.7058823529411766,21.176470588235293,55.8235294117647,1.1764705882352942,2.176470588235294,68.17647058823529,0.20726936069695695
264,59.86748062233491,100.0,12.514705882352942,11.534351720911937,5125.7825891182565,6,6,2713,4.0,4,0.0,23.0,2.3333333333333335,1.3333333333333335,32.16666666666667,34.0,3.0000000000000004,1.5,95.5,0.20602928246721872
265,13.258285535885683,100.0,14.708333333333337,13.287302578412866,3062.3904624996308,6,6,2719,4.0,4,57.142857142857146,21.857142857142858,1.0,1.0,26.857142857142858,32.28571428571429,1.0,1.0,68.42857142857143,0.20479662353964218
266,20.67836315868675,85.71428571428571,12.678571428571427,11.912556387205937,4920.4149914289055,3,3,2728,4.0,4,88.88888888888889,22.11111111111111,3.1111111111111107,1.0,22.55555555555556,34.111111111111114,6.111111111111112,1.0,56.22222222222223,0.20357133952505635
267,38.4292482031342,100.0,12.194444444444445,10.817599247651094,7107.649926110349,1,1,2733,4.0,4,100.0,24.333333333333332,8.333333333333332,1.0,11.666666666666666,41.66666666666667,15.666666666666664,1.0,17.333333333333332,0.20235338629986757
268,21.054825532697002,83.33333333333334,11.333333333333332,8.604708251012855,2809.131198499017,0,0,2745,4.0,4,100.0,21.69230769230769,21.615384615384617,0.9999999999999999,6.692307692307693,35.0,51.92307692307692,0.9999999999999999,12.153846153846153,0.20114272000447064
269,52.05591771420417,92.3076923076923,12.75,9.599023992794988,8051.916013692579,0,0,2757,4.0,4,50.0,24.0,31.33333333333333,0.9999999999999999,6.500000000000002,41.33333333333333,80.58333333333333,0.9999999999999999,25.750000000000007,0.19993929704166927
270,42.799617865071305,100.0,15.708333333333336,12.50106148591305,4409.526556833346,6,6,2769,4.0,4,66.66666666666667,20.25,25.58333333333333,0.9999999999999999,3.5833333333333335,31.33333333333334,68.08333333333333,0.9999999999999999,8.75,0.19874307407510625
271,45.77090526833525,100.0,12.60416666666667,10.914152032402118,7168.066248249185,4,4,2775,4.0,4,28.57142857142857,21.285714285714285,33.00000000000001,1.0,1.0,31.428571428571434,93.14285714285714,1.0,1.0,0.19755400802770273
272,15.354572010691511,85.71428571428571,14.071428571428573,13.734715021230103,2876.676984428611,5,5,2786,4.0,4,63.63636363636363,20.363636363636363,26.90909090909091,0.9999999999999999,1.909090909090909,31.54545454545455,62.09090909090909,0.9999999999999999,2.3636363636363638,0.19637205608010702
273,42.08347904891123,100.0,12.545454545454545,11.413699851784154,4434.310155819152,4,4,2802,4.0,4,18.75,22.125,30.312499999999996,1.0,1.0,36.12499999999999,84.3125,1.0,1.0,0.19519717566915276
274,42.96348816538785,100.0,13.609375000000002,13.096899655441968,5323.346514124296,13,13,2802,4.0,4,100.0,0.1940293244863259
275,0,0,0,0,0,0,0,2813,4,4,45.45454545454546,18.999999999999996,27.363636363636367,1.5454545454545454,1.363636363636364,28.000000000000007,74.18181818181819,3.4545454545454546,1.5454545454545459,0.19286846047624145
276,35.23327754356473,100.0,12.318181818181818,11.41431047404624,5365.207872545315,6,6,2821,4.0,4,55.55555555555556,21.22222222222222,24.22222222222222,7.000000000000001,4.888888888888889,31.333333333333336,82.33333333333334,28.000000000000004,11.11111111111111,0.19171454183512882
277,26.975678601019432,88.88888888888889,14.333333333333337,8.98432303034878,3081.714534556037,4,4,2837,4.0,4,12.5,20.125,29.562500000000004,2.125,4.75,29.6875,89.0625,6.062500000000001,10.375,0.1905675270093265
278,38.84448660455084,100.0,14.140625000000002,11.365652907185755,4780.470874375396,14,14,2840,4.0,4,100.0,20.333333333333332,27.0,1.0,1.0,30.0,62.0,1.0,1.0,0.18942737469378565
279,15.00162839355573,100.0,12.333333333333334,11.648573404936318,3661.55048666648,0,0,2857,4.0,4,47.05882352941176,19.0,29.941176470588232,1.5882352941176472,1.0,28.000000000000004,70.58823529411765,2.5294117647058827,1.0,0.1882940438305826
280,59.19831124968172,100.0,12.882352941176473,12.258213235918184,5296.9946512941315,9,9,2865,4.0,4,37.5,28.999999999999996,22.375,1.0,1.0,66.125,78.62499999999999,1.0,1.0,0.1871674936074405
281,24.602509264384246,100.0,13.343749999999998,12.90621139839898,5228.922677124956,5,5,2868,4.0,4,0.0,34.99999999999999,22.33333333333333,1.0,1.0,89.0,80.0,1.0,1.0,0.18604768345625944
282,5.739527422629116,100.0,14.833333333333332,14.560806415232037,5269.2723059990385,3,3,2878,4.0,4,50.0,39.6,21.7,0.9999999999999999,0.9999999999999999,77.60000000000001,76.1,0.9999999999999999,0.9999999999999999,0.18493457305165575
283,39.63049680712256,100.0,15.825,16.231677309591444,4326.753824899788,5,5,2881,4.0,4,100.0,40.33333333333333,21.333333333333336,1.0,1.0,74.33333333333333,68.66666666666667,1.0,1.0,0.18382812230950962
284,14.826180025237175,100.0,15.916666666666668,16.375777497364727,5138.531645000815,0,0,2889,4.0,4,100.0,29.5,6.25,1.0,2.5,51.5,11.249999999999998,1.0,3.25,0.18272829138552188
285,39.26293187499478,100.0,9.8125,11.612783854188455,6176.927650124981,0,0,2905,4.0,4,43.75,43.43750000000001,7.9375,1.5,1.0,93.5,12.25,1.875,1.0,0.18163504067377897
286,53.505744274374905,100.0,13.468750000000002,17.592199428385612,3789.2781620628284,9,9,2919,4.0,4,71.42857142857143,36.642857142857146,6.071428571428572,0.9999999999999999,7.0000000000000036,74.21428571428572,9.42857142857143,0.9999999999999999,28.000000000000014,0.18054833080532676
287,61.85689632977781,100.0,12.678571428571427,14.26929445290996,4411.807136643672,4,4,2919,4.0,4,100.0,0.17946812264675277
288,0,0,0,0,0,0,0,2924,4,4,20.0,44.6,1.0,1.0,3.400000000000001,84.2,1.0,1.0,11.800000000000002,0.1783943772987772
289,16.359448362955245,100.0,12.500000000000004,18.603677580298374,5307.981688799919,4,4,2931,4.0,4,71.42857142857143,40.14285714285714,4.142857142857143,1.0,1.0,76.85714285714285,7.428571428571427,1.0,1.0,0.17732705609485178
290,29.2708052787457,100.0,11.57142857142857,16.56759391073476,4864.162827142926,2,2,2944,4.0,4,21.42857142857143,43.28571428571429,3.500000000000001,0.9999999999999999,0.9999999999999999,86.99999999999999,4.571428571428572,0.9999999999999999,0.9999999999999999,0.1762661205997677
291,36.78397403586706,92.85714285714286,12.196428571428571,18.034398018645305,5288.458727785837,11,11,2955,4.0,4,27.272727272727266,43.09090909090909,0.9999999999999999,0.9999999999999999,2.454545454545454,83.18181818181819,0.9999999999999999,0.9999999999999999,3.5454545454545454,0.17521153260827113
292,35.79546113398428,100.0,11.886363636363638,18.044057169744615,4431.10311127285,8,8,2961,4.0,4,28.57142857142857,45.857142857142854,1.0,1.0,6.714285714285714,90.0,1.0,1.0,15.714285714285717,0.17416325414368775
293,17.486388992766134,85.71428571428571,13.64285714285714,18.7816818226128,4636.693674714998,5,5,2974,4.0,4,69.23076923076923,37.07692307692307,0.9999999999999999,1.3076923076923077,6.692307692307693,71.38461538461539,0.9999999999999999,1.4615384615384615,14.461538461538462,0.17312124745655508
294,53.4110192516356,100.0,11.519230769230768,14.971745508626682,4570.346943922721,4,4,2984,4.0,4,45.45454545454546,40.72727272727272,0.9999999999999999,4.818181818181818,0.9999999999999999,78.54545454545453,0.9999999999999999,7.2727272727272725,0.9999999999999999,0.17208547502326285
295,35.31164221311592,90.9090909090909,11.88636363636364,16.739243056276486,4589.295688272779,6,6,2992,4.0,4,37.5,48.375,1.0,4.5,1.0,86.625,1.0,7.125000000000001,1.0,0.17105589954470235
296,31.533494325326373,100.0,13.718750000000002,20.06877364447345,3997.584205500061,5,5,3002,4.0,4,54.54545454545455,43.36363636363637,2.3636363636363638,0.9999999999999999,0.9999999999999999,81.0909090909091,4.636363636363637,0.9999999999999999,0.9999999999999999,0.17003248394492249
297,36.31839563325923,90.9090909090909,11.931818181818183,18.191457979510623,8033.26822145457,5,5,3014,4.0,4,8.333333333333343,42.91666666666667,2.3333333333333335,0.9999999999999999,0.9999999999999999,90.33333333333334,3.3333333333333335,0.9999999999999999,0.9999999999999999,0.16901519136979515
298,32.72483612317155,100.0,11.8125,17.98656632452347,3668.506358583121,11,11,3016,4.0,4,0.0,43.0,1.0,1.0,1.0,92.5,1.0,1.0,1.0,0.1680039851856879
299,5.208807991231607,100.0,11.5,18.186533479473216,3071.6451270018297,2,2,3029,4.0,4,78.57142857142857,37.571428571428584,5.642857142857143,1.5714285714285716,5.142857142857144,71.0,10.142857142857146,1.8571428571428577,11.785714285714288,0.16699882897814483
300,51.055946791093554,92.85714285714286,12.482142857142858,14.678720864165888,5117.303441285912,3,3,3040,4.0,4,27.272727272727266,36.81818181818181,3.0000000000000004,0.9999999999999999,0.9999999999999999,86.54545454545453,3.8181818181818183,0.9999999999999999,0.9999999999999999,0.16599968655057512
301,33.959022365939035,100.0,10.454545454545453,15.27568980018473,5043.6665897266885,8,8,3049,4.0,4,80.0,36.6,5.699999999999999,0.9999999999999999,0.9999999999999999,74.9,11.900000000000002,0.9999999999999999,0.9999999999999999,0.16500652192294982
302,36.34450408276098,90.0,11.075000000000001,14.940723226284172,3804.3313544003468,2,2,3067,4.0,4,36.8421052631579,37.94736842105262,4.421052631578948,1.6315789473684215,5.473684210526316,87.57894736842105,8.526315789473685,2.1052631578947367,12.631578947368425,0.16401929933050574
303,51.323718165184694,94.73684210526315,12.368421052631577,14.938784134946184,5849.732883473303,12,12,3079,4.0,4,83.33333333333334,33.08333333333333,5.333333333333334,0.9999999999999999,0.9999999999999999,68.0,15.5,0.9999999999999999,0.9999999999999999,0.163037983222458
304,50.60967339186578,100.0,10.104166666666668,13.44535168926171,4968.25011200023,2,2,3093,4.0,4,35.294117647058826,26.823529411764707,23.117647058823533,1.0,1.0,45.82352941176471,78.1764705882353,1.0,1.0,0.1620625382607195
305,33.25612753853764,82.35294117647058,12.985294117647058,12.443600296297735,4272.781831117112,11,11,3103,4.0,4,100.0,27.27272727272727,11.181818181818182,0.9999999999999999,2.0909090909090913,53.454545454545446,22.18181818181818,0.9999999999999999,2.909090909090909,0.16109292931862862
306,44.91696398959952,90.9090909090909,10.386363636363637,10.650715685493704,3518.8459733637337,0,0,3115,4.0,4,58.33333333333333,26.499999999999996,28.083333333333332,1.5,2.666666666666667,56.99999999999999,71.0,3.25,3.916666666666667,0.16012912147968386
307,43.274298526438585,100.0,14.6875,12.8491707598928,5806.067956583926,5,5,3128,4.0,4,61.53846153846153,21.76923076923077,29.384615384615387,0.9999999999999999,0.9999999999999999,37.92307692307693,70.0,0.9999999999999999,0.9999999999999999,0.15917108003628694
308,51.142120585626756,100.0,13.28846153846154,12.712511318905777,4458.152845845829,5,5,3145,4.0,4,61.11111111111111,31.38888888888889,27.22222222222222,2.333333333333333,1.0000000000000002,76.05555555555556,69.16666666666667,3.3333333333333335,1.0000000000000002,0.15821877048849267
309,62.29327264753528,94.44444444444444,15.48611111111111,14.346487932616736,7338.064810722547,7,7,3157,4.0,4,50.0,35.75,10.999999999999998,0.9999999999999999,0.9999999999999999,72.91666666666666,34.91666666666667,0.9999999999999999,0.9999999999999999,0.15727215854276666
310,43.42948017227476,100.0,12.1875,14.223666188125698,2496.4617457496083,6,6,3164,4.0,4,57.142857142857146,39.57142857142858,17.71428571428572,1.0,1.0,77.71428571428571,44.857142857142854,1.0,1.0,0.15633121011075038
311,26.955122914611625,100.0,14.821428571428571,15.927986120897033,6763.89291171498,3,3,3179,4.0,4,100.0,31.8125,13.0,1.3125000000000002,1.0,57.3125,21.0625,1.8125000000000002,1.0,0.15539589130803344
312,68.6746311230648,93.75,11.78125,12.775479571950651,5253.257563374518,0,0,3195,4.0,4,76.47058823529412,25.94117647058823,28.176470588235297,1.2352941176470587,1.0,52.470588235294116,71.47058823529412,1.3529411764705883,1.0,0.15446616845293376
313,66.24270910551083,94.11764705882352,14.088235294117645,13.03905489192069,5771.981546470616,4,4,3212,4.0,4,52.94117647058824,24.82352941176471,26.764705882352942,6.588235294117648,1.0,52.52941176470589,70.3529411764706,19.35294117647059,1.0,0.15354200806528426
314,54.921201738670725,100.0,14.794117647058824,11.527055414371144,5417.312077234837,8,8,3216,4.0,4,25.0,25.0,28.000000000000004,7.000000000000001,1.0,55.00000000000001,79.0,28.000000000000004,1.0,0.15262337686522753
315,11.21345136105174,100.0,15.250000000000002,11.554571991235488,6223.973004000072,3,3,3221,4.0,4,80.0,28.799999999999997,16.0,1.0,1.0,57.60000000000001,38.00000000000001,1.0,1.0,0.15171024177201695
316,22.68968493794508,100.0,11.700000000000003,12.402100413699458,8164.856787399185,1,1,3227,4.0,4,0.0,40.166666666666664,5.499999999999999,1.0,1.0,88.33333333333334,9.000000000000002,1.0,1.0,0.1508025699028261
317,15.094070188891262,100.0,11.916666666666666,16.421832283937434,3472.7688196653617,6,6,3241,4.0,4,7.142857142857139,45.07142857142858,3.0000000000000004,0.9999999999999999,0.9999999999999999,92.07142857142856,4.500000000000001,0.9999999999999999,0.9999999999999999,0.14990032857156396
318,40.640946657452325,100.0,12.517857142857144,18.831079387018292,4472.1662214279995,13,13,3252,4.0,4,18.181818181818173,45.72727272727273,0.9999999999999999,1.7272727272727273,0.9999999999999999,92.81818181818181,0.9999999999999999,2.272727272727273,0.9999999999999999,0.14900348528769827
319,31.988703311319274,100.0,12.363636363636367,19.276656632365842,5307.812328454681,9,9,3252,4.0,4,100.0,0.1481120077550853
320,0,0,0,0,0,0,0,3264,4,4,33.33333333333334,39.166666666666664,0.9999999999999999,2.166666666666667,0.9999999999999999,79.25,0.9999999999999999,2.7499999999999996,0.9999999999999999,0.1472258638708069
321,39.856945727809375,100.0,10.833333333333334,16.369595200529506,4532.590315833052,8,8,3275,4.0,4,91.66666666666667,30.249999999999993,8.25,3.3333333333333335,4.333333333333334,55.66666666666668,31.41666666666667,5.0,9.666666666666668,0.14634502172401453
322,44.34079180646711,91.66666666666666,11.541666666666666,11.446527724117477,5192.672724083725,1,1,3280,4.0,4,0.0,26.0,27.200000000000003,5.0,6.0,45.0,94.80000000000001,8.0,14.000000000000002,0.14546944959477998
323,10.214521503918066,100.0,16.050000000000004,10.569856640546234,3284.370194999792,5,5,3295,4.0,4,60.0,27.6,15.4,2.333333333333334,1.666666666666667,49.46666666666666,51.46666666666666,3.3333333333333335,2.733333333333334,0.1445991159529532
324,53.46767800636349,100.0,11.75,11.62738220808112,6117.1893889324565,6,6,3307,4.0,4,76.92307692307692,27.923076923076923,28.76923076923077,0.9999999999999999,0.9999999999999999,46.23076923076924,63.846153846153854,0.9999999999999999,0.9999999999999999,0.1437339894570268
325,51.20125771649411,92.3076923076923,14.673076923076922,14.003534934898068,2989.2243344612116,3,3,3315,4.0,4,37.5,24.250000000000004,29.125,1.0,1.0,37.25000000000001,61.12500000000001,1.0,1.0,0.14287403895300763
326,27.26135489083149,100.0,13.84375,13.911021288202136,6561.604984000951,5,5,3326,4.0,4,100.0,25.416666666666664,17.583333333333332,0.9999999999999999,2.166666666666667,39.83333333333333,45.583333333333336,0.9999999999999999,2.7499999999999996,0.14201923347329445
327,49.40676936442733,91.66666666666666,11.541666666666666,10.6797969561286,4467.596825750054,0,0,3334,4.0,4,12.5,19.0,30.625000000000004,1.0,3.0,28.000000000000004,84.125,1.0,4.0,0.14116954223556327
328,19.33100078183636,100.0,13.40625,12.162496742348496,4200.212484124222,7,7,3348,4.0,4,26.66666666666667,18.999999999999996,32.06666666666666,3.0000000000000004,1.0,28.000000000000014,83.0,6.200000000000001,1.0,0.14032493464165852
329,38.458112081897816,93.33333333333333,13.766666666666666,12.717386867101855,3841.712592466744,11,11,3363,4.0,4,53.333333333333336,20.0,30.933333333333334,4.333333333333334,3.666666666666666,30.600000000000012,77.73333333333333,9.66666666666667,5.666666666666666,0.1394853802764913
330,55.48337623769245,100.0,14.733333333333338,11.592497249572329,4993.335743199471,7,7,3376,4.0,4,38.46153846153846,19.38461538461538,30.461538461538456,0.9999999999999999,3.307692307692308,29.00000000000001,67.92307692307692,0.9999999999999999,4.923076923076923,0.13865084890694396
331,42.833975921625026,100.0,13.53846153846154,12.605189944551224,6274.604054383906,8,8,3376,4.0,4,100.0,24.0,13.0,1.0,3.0,41.0,31.0,1.0,4.0,0.1378213104807817
332,-0.4,0.0,10.25,9.148087231765995,402.3238100016897,0,0,3387,4.0,4,75.0,24.000000000000007,28.916666666666675,0.9999999999999999,3.000000000000001,41.0,64.16666666666667,0.9999999999999999,3.9999999999999996,0.1369967351255699
333,46.59287417407445,91.66666666666666,14.229166666666668,12.58471317495886,2858.838413999971,3,3,3394,4.0,4,0.0,21.857142857142854,37.0,1.0,1.5714285714285712,35.42857142857144,90.0,1.0,1.8571428571428568,0.1361770931475989
334,16.785440512112487,100.0,15.357142857142856,15.069330894702437,6494.222928857198,7,7,3400,4.0,4,100.0,20.71428571428571,26.142857142857146,1.0,7.000000000000001,35.714285714285715,64.42857142857143,1.0,28.000000000000004,0.13536235503081442
335,28.548509016962083,85.71428571428571,13.714285714285715,10.203698105571894,4701.193222284928,0,0,3408,4.0,4,75.0,18.999999999999996,18.999999999999996,0.9999999999999999,2.0000000000000004,28.000000000000007,55.666666666666664,0.9999999999999999,5.500000000000002,0.13455249143575448
336,26.502614064558806,66.66666666666666,10.25,9.127017644791358,4452.389949583146,3,3,3423,4.0,4,23.529411764705884,19.0,32.76470588235294,1.0,1.0,28.000000000000004,87.52941176470588,1.0,1.0,0.13374747319849337
337,39.079230424498306,88.23529411764706,13.441176470588237,13.423954021418178,3402.38820452963,13,13,3432,4.0,4,100.0,19.0,20.666666666666668,2.3333333333333335,2.666666666666667,28.000000000000004,59.77777777777777,7.000000000000001,5.333333333333334,0.13294727132959075
338,41.84343226070712,100.0,11.166666666666664,8.913213849232898,7078.553021222534,0,0,3444,4.0,4,46.15384615384615,18.999999999999996,25.692307692307697,9.307692307692308,1.7692307692307694,28.000000000000014,70.07692307692307,38.38461538461539,3.0000000000000004,0.13215185701304843
339,37.64385361333639,92.3076923076923,13.942307692307693,9.41940986687458,6293.762614615284,7,7,3456,4.0,4,69.23076923076923,18.999999999999996,26.769230769230766,2.8461538461538467,6.53846153846154,28.000000000000014,76.38461538461539,9.307692307692308,25.92307692307693,0.13136120160527226
340,46.75772839166165,92.3076923076923,13.788461538461538,9.734278544433463,3901.9475999227257,4,4,3457,4.0,4,50.0,19.0,32.0,1.0,7.000000000000001,28.000000000000004,91.0,1.0,28.000000000000004,0.13057527663404056
341,1.8043484413459123,50.0,14.750000000000002,11.8845836678594,4199.112768499617,1,1,3457,4.0,4,100.0,0.12979405379747924
342,0,0,0,0,0,0,0,3470,4,4,15.384615384615387,21.461538461538463,29.846153846153843,0.9999999999999999,1.4615384615384621,31.692307692307693,79.76923076923079,0.9999999999999999,3.0769230769230775,0.12901750496304218
343,33.46271575030486,100.0,13.442307692307695,12.65970320434651,4858.671165307896,11,11,3479,4.0,4,70.0,19.400000000000002,23.800000000000004,0.9999999999999999,4.6,28.6,64.1,0.9999999999999999,17.200000000000003,0.12824560216649847
344,32.766706978976366,90.0,12.2,9.802724305748258,5730.2481141996395,3,3,3490,4.0,4,18.181818181818173,18.999999999999996,29.81818181818182,0.9999999999999999,4.818181818181818,28.000000000000007,89.54545454545453,0.9999999999999999,18.181818181818183,0.12747831761092512
345,29.56549336779124,100.0,13.65909090909091,11.619717067299282,3478.787145908758,9,9,3503,4.0,4,61.53846153846153,23.923076923076923,19.846153846153843,2.923076923076923,0.9999999999999999,38.07692307692308,63.30769230769231,6.000000000000001,0.9999999999999999,0.1267156236657062
